date,close,high,low,open,volume,sma5,sma10,sma15,sma20,ema5,ema10,ema15,ema20,upperband,middleband,lowerband,HT_TRENDLINE,KAMA10,KAMA20,KAMA30,SAR,TRIMA5,TRIMA10,TRIMA20,ADX5,ADX10,ADX20,APO,CCI5,CCI10,CCI15,macd510,macd520,macd1020,macd1520,macd1226,MFI,MOM10,MOM15,MOM20,ROC5,ROC10,ROC20,PPO,RSI14,RSI8,slowk,slowd,fastk,fastd,fastksr,fastdsr,ULTOSC,WILLR,ATR,Trange,TYPPRICE,HT_DCPERIOD,BETA
2015-01-09 10:28:00+05:30,8290.9,8290.9,8287.9,8288.25,0,8288.510000000002,8286.835000000001,8285.183333333334,8283.449999999999,8288.643307356268,8287.034501133185,8285.928491254674,8285.207755382093,8291.040138313223,8288.510000000002,8285.979861686781,8283.40608045977,8288.064138373065,8284.648367729282,8284.13348849188,8303.0,8288.33888888879,8286.843333333336,8283.309090909093,37.775535808141434,17.042996332745496,7.635093288872582,2.452243589745194,166.66666666658546,141.52892561988088,129.01307966707557,1.6088062230846845,3.43555197400201,1.8267511241920147,0.7217885218778974,1.805345801394651,0.0,7.549999999999272,12.0,8.049999999999272,0.05973967981944828,0.09114669789396235,0.09718876956601452,0.029603590473289126,66.35643226547974,78.9559517018424,94.60784313726147,90.43678403261474,100.0,94.60784313726147,100.0,100.0,67.21079316113313,-0.0,2.834644935286821,3.0,8289.9,24.940915721708592,0.4239525759702299
2015-01-09 10:29:00+05:30,8290.45,8291.1,8288.5,8290.65,0,8289.100000000002,8287.545,8285.776666666667,8283.9575,8289.245538237512,8287.65550092715,8286.49367984784,8285.707016774275,8291.78402679148,8289.100000000002,8286.415973208525,8283.6855,8288.651954322913,8285.177039697914,8284.356420553844,8303.0,8289.061111111008,8287.500000000004,8283.989090909094,43.26409955782391,18.910555476797047,8.008608901514842,3.015064102566612,86.97461506447678,132.23529411764576,116.36704972126654,1.5900373103631864,3.538521463122379,1.948488549049216,0.7875841416989715,1.9837066952895839,0.0,7.100000000000364,8.900000000001455,10.150000000001455,0.035595776772257004,0.08571411325128953,0.12258009975485429,0.03639697848205305,64.84303816031091,75.02395673705838,92.78711484594193,91.96987038543466,85.71428571429713,92.78711484594193,76.7458865595235,92.24862885317451,69.47688071782305,-4.942965779465051,2.81788458276636,2.600000000000364,8290.016666666666,24.824218410233176,0.4392664208246893
2015-01-09 10:30:00+05:30,8289.85,8291.45,8289.15,8290.6,0,8289.590000000002,8288.135,8286.253333333334,8284.4875,8289.447025491674,8288.054500758577,8286.91321986686,8286.101586605297,8291.683227136149,8289.590000000002,8287.496772863855,8283.937,8288.86669818511,8285.646030071961,8284.477337821709,8303.0,8289.84444444434,8288.100000000002,8284.695000000002,48.27836666685705,20.817949973637816,8.423269160629959,3.3894230769237765,63.917975567106865,115.25621765980216,105.85623559827683,1.3925247330989805,3.3454388863010536,1.9529177501499362,0.8124391961810034,2.0529785444068693,0.0,5.899999999999636,7.149999999999636,10.600000000000364,0.02956295098583972,0.0712220619390358,0.12803092067519284,0.040915304970504156,62.78685792447316,69.73228766149508,84.12698412698794,90.50731403673042,66.66666666666666,84.12698412698794,24.09497755199176,66.94695470383841,69.77813512094997,-13.278008298757003,2.7808928268545547,2.3000000000010914,8290.15,24.7970038584455,0.44559197058850697
2015-01-09 10:31:00+05:30,8287.05,8290.6,8286.3,8290.1,0,8289.330000000002,8288.265000000001,8286.666666666668,8285.0525,8288.64801699445,8287.871864257017,8286.930317383501,8286.191911690506,8292.165912520455,8289.330000000002,8286.494087479548,8284.123994623656,8288.832932157175,8285.809394018212,8284.499812166901,8303.0,8289.811111111003,8288.541666666668,8285.37,41.016122665589975,19.198025930910738,8.190463374471808,3.5612179487197864,-77.87958115188098,-9.46185688940348,44.97928585526053,0.7761527374332218,2.4561053038924,1.6799555094039533,0.739110885786431,1.8604937704167241,0.0,1.2999999999992724,6.199999999998909,11.299999999999272,-0.015684665826143362,0.015689587544875927,0.13654351569343248,0.04298841235759479,54.156310229041715,50.67104210957881,55.64801972569206,77.52070623287396,14.56310679611239,55.64801972569206,0.0,33.613621370505086,61.232230394846596,-36.51452282158553,2.8894004820793073,4.300000000001091,8287.983333333334,24.883243110615215,0.9668335591694056
2015-01-09 10:32:00+05:30,8288.55,8289.15,8286.6,8287.1,0,8289.36,8288.44,8287.173333333334,8285.627499999999,8288.615344662967,8287.995161664832,8287.132777710563,8286.416491529506,8292.158856885488,8289.36,8286.561143114513,8284.261860215052,8288.825926256828,8286.133214731812,8284.539990525569,8303.0,8289.333333333221,8288.901666666668,8285.970000000001,35.20632746457631,17.74009429245637,7.969297877621567,3.8195512820548174,-79.24263674610593,-11.362429648501186,42.170967496419514,0.6201829981346236,2.1988531334263826,1.578672543148059,0.7169032247493305,1.8081425227574073,0.0,1.75,7.599999999998545,11.5,0.0018097582162868164,0.021117922479119144,0.13893838988527918,0.04610612727492953,57.52471173628002,57.743021386140214,41.639697950372074,60.47156726768401,43.689320388337165,41.639697950372074,27.609572241801523,17.234849931264428,62.14468555107838,-27.884615384625477,2.865157590502162,2.5499999999992724,8288.1,25.141447163801683,0.5992332884042669
2015-01-09 10:33:00+05:30,8287.45,8290.0,8286.2,8288.45,0,8288.670000000002,8288.59,8287.446666666667,8286.055,8288.226896441978,8287.896041362135,8287.172430496743,8286.514920907648,8291.306361093637,8288.670000000002,8286.033638906367,8284.35006451613,8288.798033225525,8286.235410850759,8284.573474385721,8303.0,8288.427777777662,8289.093333333334,8286.495,29.84439702565509,17.207752836065733,7.924671322972183,3.790064102566248,-62.555260831104036,-38.148406606201924,26.22981424441948,0.3308550798428769,1.7119755343064753,1.38112242452371,0.6580495023263211,1.658771687436456,0.0,1.5,4.100000000000364,8.550000000001091,-0.04161188773231794,0.01810293327861867,0.1032745896194065,0.045749239846905806,54.36979368792748,51.54925520330282,27.35398366465779,41.547233780240624,23.80952380952381,27.35398366465779,1.997650359013252,9.869074200271593,56.564925116864984,-47.90419161676438,2.9319320483233837,3.7999999999992724,8287.883333333333,25.55796720106799,0.4759770673337997
2015-01-09 10:34:00+05:30,8288.25,8289.05,8286.6,8287.25,0,8288.230000000001,8288.665,8287.773333333334,8286.390000000001,8288.234597627985,8287.960397478111,8287.30712668465,8286.68016653549,8290.174839282103,8288.230000000001,8286.2851607179,8284.443387096773,8288.791859313205,8286.3575699237,8284.613670939185,8303.0,8288.083333333214,8289.046666666667,8286.962727272728,25.554852674518116,16.728645525314157,7.882276096055269,3.703205128205809,-43.26923076916518,-40.927021696236544,19.15503043331571,0.27420014987364993,1.5544310924797173,1.2802325544689666,0.6274325732374564,1.586657537969586,0.0,0.75,4.899999999999636,6.700000000000728,-0.026536557122958104,0.009049773755664958,0.08090272956149391,0.044699658837232134,56.24912089308535,55.51527989108605,35.51548774848872,34.836389787839515,39.04761904760519,35.51548774848872,24.248874322906016,17.95203230790693,55.210937293205575,-40.76433121019846,2.897508330585921,2.4499999999989086,8287.966666666667,26.00463674360666,0.19171107946192587
2015-01-09 10:35:00+05:30,8286.95,8289.15,8286.45,8288.1,0,8287.650000000003,8288.62,8287.973333333333,8286.6025,8287.806398418657,8287.776688845728,8287.262485849067,8286.705864960682,8288.93374440754,8287.650000000003,8286.366255592466,8284.518387096774,8288.777917293415,8286.376556011572,8284.644903574273,8303.0,8287.772222222098,8288.805000000002,8287.372272727273,21.08794122607135,16.1007196665957,7.8062376638133895,3.530769230770602,-163.74269005789168,-75.66157286624593,-24.38450682139133,0.029709572929277783,1.1005334579640476,1.0708252038293722,0.5570342594546673,1.408372577127011,0.0,-0.4499999999989086,3.0,4.25,-0.03498253888791769,-0.005429929772893249,0.0513117703164534,0.04261694998661171,52.46749675599411,48.189517241743495,26.634199134194983,29.834556849113813,17.045454545455954,26.634199134194983,0.0,8.748841560639756,47.22504093455098,-72.58064516128181,2.8834005926868485,2.6999999999989086,8287.516666666666,26.37076475090169,0.0029111314023407414
2015-01-09 10:36:00+05:30,8284.4,8286.95,8283.85,8286.7,0,8287.120000000003,8288.225,8287.883333333333,8286.78,8286.670932279105,8287.162745419231,8286.904675117934,8286.48625877395,8290.06726988209,8287.120000000003,8284.172730117914,8284.572580645161,8288.528338186916,8286.327677398496,8284.64342858205,8303.0,8287.388888888761,8288.393333333335,8287.703181818182,26.724211870830242,16.22989117564056,7.675594439274606,3.0743589743578923,-166.66666666673433,-197.8387364920819,-197.92485458247327,-0.4918131401263963,0.18467350514765712,0.6764877242876537,0.41877804366959026,1.0492219943917007,0.0,-3.9500000000007276,-1.3500000000003638,3.5499999999992724,-0.03197760361044466,-0.0476572538563258,0.04286999522995494,0.037107117943676965,45.942783407244704,37.18840419245201,21.67872100798138,27.942802630221678,8.943089430883006,21.67872100798138,0.0,8.082958107635339,41.928191374005415,-92.76315789474677,2.8988719789235278,3.100000000000364,8285.066666666668,26.851175130926524,0.4672559042744688
2015-01-09 10:37:00+05:30,8286.15,8287.1,8284.2,8284.2,0,8286.640000000003,8288.0,8287.84,8287.039999999999,8286.49728818607,8286.978609888462,8286.810340728192,8286.454234128812,8289.263280347945,8286.640000000003,8284.016719652062,8284.61370967742,8288.472824217291,8286.32117621404,8284.661973924747,8303.0,8286.638888888756,8287.945000000002,8287.945454545456,30.177152654256805,16.15946963225604,7.517010473515444,2.5701923076921958,-61.14398422089967,-123.38142804286252,-130.9733216063984,-0.481321702391142,0.04305405725244782,0.524376642471907,0.3564230866049911,0.8954804039949522,0.0,-2.25,-0.6499999999996362,5.199999999998909,-0.028955607434344444,-0.027146373244535393,0.06279472765804428,0.031020393384542905,50.49288662226849,46.72693620319398,21.12897265335639,23.147297598510903,37.39837398373022,21.12897265335639,44.14859518500094,14.716198395000314,45.900170775698065,-69.73684210527418,2.8989525518575356,2.899999999999636,8285.816666666668,28.091326360325404,0.7168195251903834
2015-01-09 10:38:00+05:30,8285.0,8287.25,8283.75,8286.2,0,8286.150000000003,8287.41,8287.776666666667,8287.1225,8285.998192124047,8286.618862636014,8286.584048137169,8286.315735640354,8288.89736232406,8286.150000000003,8283.402637675947,8284.658225806452,8288.121020579158,8286.306082583957,8284.665053643215,8303.0,8285.849999999864,8287.410000000002,8288.066363636364,34.251499502903734,16.52131709340501,7.463178062840751,1.9852564102566248,-59.84938565199465,-113.6363636363887,-146.34146341448806,-0.6206705119675462,-0.317543516310252,0.30312771797071036,0.26858942313629086,0.6730847943799745,0.0,-5.899999999999636,-0.9500000000007276,1.6499999999996362,-0.029562772626090528,-0.07116235873064758,0.01991947702317809,0.023959748859748317,47.6542260609886,41.94332070824308,23.163203854254306,21.99029917186401,23.14814814814971,23.163203854254306,16.60573075639294,20.25144198046463,47.2100917096491,-83.7662337662353,2.9418845124391404,3.5,8285.333333333334,29.72693655093771,0.925057752208947
2015-01-09 10:39:00+05:30,8286.45,8287.45,8284.65,8285.0,0,8285.790000000003,8287.01,8287.706666666667,8287.2775,8286.148794749364,8286.588160338557,8286.567292120022,8286.328522722224,8287.680396734915,8285.790000000003,8283.89960326509,8284.73241935484,8288.036357769059,8286.308882556717,8284.708154624124,8303.0,8285.627777777636,8286.930000000002,8288.082272727273,35.67153377145276,16.5564545006431,7.362023488784156,1.5323717948704143,19.23076923068178,-52.95138888898153,-85.40155275546577,-0.43936558919267554,-0.17972797286165587,0.2596382073134009,0.23901170832868956,0.6068422535772697,0.0,-4.0,-1.0499999999992724,3.100000000000364,-0.02171749162970249,-0.04824828567809858,0.03742447198296084,0.01849330720982795,51.36676699577303,49.40682821213062,36.84884071063225,27.0470057394143,50.00000000001684,36.84884071063225,83.1298372604819,47.961387733958595,47.24107425655512,-64.9350649350588,2.931749904407851,2.8000000000010914,8286.183333333332,30.377188189903322,1.1864798486859414
2015-01-09 10:40:00+05:30,8284.05,8287.1,8283.75,8286.4,0,8285.210000000003,8286.43,8287.483333333334,8287.282499999998,8285.449196499576,8286.126676640637,8286.252630605019,8286.111520558203,8287.10039671915,8285.210000000003,8283.319603280856,8284.831290322581,8287.74055989295,8286.298811517565,8284.696482768635,8303.0,8285.405555555411,8286.426666666668,8287.98090909091,39.80744670340429,17.487178316405153,7.467421904995834,0.8653846153847553,-80.16877637152662,-94.62068965527607,-124.85013623967723,-0.6774801410610962,-0.6623240586286556,0.015156565963479807,0.14132206853173557,0.3565742543323722,0.0,-5.800000000001091,-3.350000000000364,0.09999999999854481,-0.034994780950792226,-0.06996507777584648,0.0012071535921753807,0.010443704256577044,45.60176807927916,39.74233028960647,27.085418752084465,29.03248777232366,8.10810810808685,27.085418752084465,0.0,33.24518933895828,43.48316318835238,-96.10389610390592,2.9616249112358877,3.350000000000364,8284.966666666665,30.122487501759124,1.2110265895595753
2015-01-09 10:41:00+05:30,8283.35,8285.6,8282.6,8284.9,0,8285.000000000004,8286.060000000001,8287.15,8287.162499999999,8284.74946433305,8285.62182634234,8285.88980177939,8285.848518600278,8287.374868364202,8285.000000000004,8282.625131635805,8284.950161290322,8287.53556628406,8286.255660984822,8284.652388902095,8303.0,8285.216666666518,8285.985000000002,8287.792272727274,45.64799849966452,19.31171817876818,7.812950586656163,0.24871794871796737,-139.95943204851466,-126.08620090376229,-138.7599016661541,-0.8723620092896454,-1.0990542672279844,-0.22669186232451466,0.04146869811484066,0.10059135743722436,0.0,-3.6999999999989086,-5.0,-2.399999999999636,-0.012674424219005775,-0.04464797485231875,-0.028965392390545297,0.00300158890810805,44.04893804615483,37.30961210264361,24.524008544625243,29.486089335780637,15.463917525772036,24.524008544625243,0.0,27.70994575349397,39.16255127449006,-91.52542372881392,2.964365989004753,3.0,8283.85,29.409767670419967,0.8926167539549243
2015-01-09 10:42:00+05:30,8283.45,8284.1,8282.55,8283.15,0,8284.460000000003,8285.55,8286.82,8286.994999999999,8284.316309555366,8285.226948825552,8285.584826556968,8285.620088257394,8286.770324612246,8284.460000000003,8282.14967538776,8285.125,8287.179016508127,8286.19556845362,8284.619389557594,8303.0,8284.466666666514,8285.54166666667,8287.545454545456,50.41661636737781,20.9948692335639,8.151798787719006,-0.3846153846152447,-101.12911143858055,-126.64059104746785,-127.64944034288558,-0.9106392701851291,-1.3037787020275573,-0.3931391081587208,-0.03509937130002072,-0.09313417554221814,0.0,-5.099999999998545,-4.949999999998909,-3.349999999998545,-0.03258449340162173,-0.06153066579798194,-0.04042573731716237,-0.004641576316447987,44.34052493362003,37.92993043010372,13.97979085755288,21.863072718087512,18.367346938799752,13.97979085755288,3.984609225942811,1.3282030753142704,40.09038455421923,-89.8876404494235,2.863339846933063,1.5500000000010914,8283.366666666667,28.633193022119514,0.4290295095076894
2015-01-09 10:43:00+05:30,8282.45,8283.45,8280.45,8283.45,0,8283.950000000003,8285.05,8286.256666666666,8286.82,8283.694206370245,8284.722049039088,8285.192973237346,8285.318175090024,8286.65111085019,8283.950000000003,8281.248889149814,8285.307741935485,8286.774133336316,8286.111857364152,8284.587152064885,8303.0,8283.772222222065,8285.093333333336,8287.237272727272,56.97080960486919,23.97646533717754,8.894908260931114,-0.8256410256417439,-111.61217587383386,-153.73812474186877,-146.72019391000362,-1.027842668843732,-1.623968719779441,-0.5961257861035847,-0.12505981469257677,-0.32362416091928026,0.0,-5.0,-8.449999999998909,-3.5,-0.03077851538925147,-0.060332189032819006,-0.042240177650121336,-0.009963847787380775,41.98422546568587,34.07639587632971,20.800897678666786,19.76823236028162,28.57142857142857,20.800897678666786,0.0,1.3282030753142704,44.34770113458866,-81.81818181818181,2.8731012864378442,3.0,8282.116666666667,28.143476482817587,0.5245587003716743
2015-01-09 10:44:00+05:30,8281.35,8283.05,8281.25,8282.3,0,8282.930000000004,8284.36,8285.650000000001,8286.5125,8282.91280424683,8284.1089492138,8284.712601582678,8284.94025365288,8284.812126378454,8282.930000000004,8281.047873621554,8285.454516129033,8286.022381774841,8285.888453552987,8284.572232072725,8303.0,8283.038888888728,8284.556666666671,8286.852727272728,62.21416419486229,26.659901830429817,9.600862260482618,-1.3487179487183312,-91.19496855356205,-125.82679587760518,-136.5431348724188,-1.196144966970678,-2.0274494060504367,-0.8313042223999219,-0.2275277869648562,-0.5882687459179579,0.0,-6.899999999999636,-9.100000000000364,-6.149999999999636,-0.061546259254574576,-0.08325038458057987,-0.07420814479637272,-0.016276498723993643,39.49777584471058,30.217048386311816,20.15753669889659,18.312741745038736,13.533834586461435,20.15753669889659,0.0,1.3282030753142704,39.73761172622923,-91.13300492611164,2.7964511945493746,1.7999999999992724,8281.883333333333,27.71843834436002,0.12610410945828127
2015-01-09 10:45:00+05:30,8279.85,8281.4,8279.5,8281.3,0,8282.090000000004,8283.650000000001,8284.983333333334,8286.135,8281.891869497886,8283.334594811291,8284.104776384844,8284.4554675907,8284.792887287605,8282.090000000004,8279.387112712402,8285.515967741936,8285.147063015556,8285.537533261646,8284.512869113432,8303.0,8282.238888888725,8283.940000000006,8286.396818181818,67.64928788394583,30.01520987808899,10.592820231741957,-1.8474358974362985,-129.48880439372508,-152.34102026554697,-165.27459531375243,-1.44272531340539,-2.5635980928145727,-1.1208726021250186,-0.35058245802429155,-0.9085655718190537,0.0,-7.100000000000364,-10.0,-7.549999999999272,-0.05069983884692375,-0.08567687750017372,-0.09110215507878161,-0.022295452184189407,36.337454282629544,25.683795446028785,15.947656025309472,18.9686968009576,5.737704918038409,15.947656025309472,0.0,0.0,39.337860651367166,-96.6666666666632,2.7324189663672507,1.8999999999996362,8280.25,27.390174917034756,0.6797033051848659
