Date,Open,High,Low,Close
10/04 12:55,2232.4,2232.7,2232.4,2232.4
10/04 12:54,2233,2233,2233,2233
10/04 12:53,2232.8,2233,2232.8,2233
10/04 12:52,2231.75,2232.75,2231.75,2232.75
10/04 12:51,2233.85,2233.85,2231.2,2231.75
10/04 12:50,2233.85,2233.85,2233.85,2233.85
10/04 12:49,2233.05,2234.1,2233.05,2233.85
10/04 12:48,2230.4,2233.45,2230.4,2233.05
10/04 12:47,2230.4,2230.8,2229.3,2230.4
10/04 12:46,2229.9,2230.5,2229.9,2230.4
10/04 12:45,2229.95,2229.95,2229,2229.9
10/04 12:44,2230.2,2231.55,2228.8,2229.95
10/04 12:43,2232.25,2232.25,2230.1,2230.2
10/04 12:42,2234.2,2234.2,2232.25,2232.25
10/04 12:41,2233.8,2234.2,2233.8,2234.2
10/04 12:40,2234.2,2234.2,2233.8,2233.8
10/04 12:39,2233.35,2234.2,2233.35,2234.2
10/04 12:38,2233.25,2233.35,2233.25,2233.35
10/04 12:37,2232.4,2233.25,2232.4,2233.25
10/04 12:36,2232.4,2232.4,2232.4,2232.4
10/04 12:35,2232.4,2233.1,2232.4,2232.4
10/04 12:34,2233.8,2233.8,2232.4,2232.4
10/04 12:33,2233.8,2234,2232.7,2233.8
10/04 12:32,2234.15,2234.15,2232.5,2233.8
10/04 12:31,2234.2,2234.2,2234.15,2234.15
10/04 12:30,2233.2,2234.2,2233.2,2234.2
10/04 12:29,2234.75,2234.75,2233.2,2233.2
10/04 12:28,2233.45,2234.75,2233.45,2234.75
10/04 12:27,2234.85,2234.85,2233.35,2233.45
10/04 12:26,2235.05,2235.05,2233.6,2234.85
10/04 12:25,2233.95,2235.05,2233.8,2235.05
10/04 12:24,2234.3,2235.25,2233.55,2233.95
10/04 12:23,2234.2,2234.3,2233.5,2234.3
10/04 12:22,2233.75,2234.2,2233.45,2234.2
10/04 12:21,2233.75,2234.2,2233.75,2233.75
10/04 12:20,2232.05,2233.75,2232.05,2233.75
10/04 12:19,2233.35,2233.35,2231.8,2232.05
10/04 12:18,2233.35,2233.85,2232.4,2233.35
10/04 12:17,2233.15,2234.2,2233.05,2233.35
10/04 12:16,2233.25,2233.85,2233.15,2233.15
10/04 12:15,2233.05,2234.3,2233.05,2233.25
10/04 12:14,2234.2,2234.2,2232.85,2233.05
