Date,open ,high,low,close
10/4/2023 11:04:00,"2,228.85","2,230.15","2,228.85","2,228.90"
10/4/2023 11:03:00,"2,229.25","2,229.95","2,229.25","2,229.95"
10/4/2023 11:02:00,"2,228.65","2,229.50","2,228.60","2,229.25"
10/4/2023 11:01:00,"2,229.40","2,229.50","2,228.65","2,228.65"
10/4/2023 11:00:00,"2,228.85","2,229.45","2,228.70","2,229.40"
10/4/2023 10:59:00,"2,228.55","2,228.90","2,227.80","2,228.85"
10/4/2023 10:58:00,"2,228.70","2,228.95","2,227.50","2,227.50"
10/4/2023 10:57:00,"2,227.15","2,228.70","2,227.15","2,228.70"
10/4/2023 10:56:00,"2,227.60","2,227.65","2,227.15","2,227.15"
10/4/2023 10:55:00,"2,227.20","2,227.95","2,226.70","2,227.60"
10/4/2023 10:54:00,"2,227.20","2,227.20","2,227.05","2,227.20"
10/4/2023 10:53:00,"2,228.05","2,228.10","2,226.70","2,227.20"
10/4/2023 10:52:00,"2,226.50","2,228.05","2,226.00","2,228.05"
10/4/2023 10:51:00,"2,227.50","2,228.00","2,225.50","2,226.50"
10/4/2023 10:50:00,"2,230.35","2,230.35","2,227.40","2,227.50"
10/4/2023 10:49:00,"2,229.35","2,230.40","2,228.75","2,230.35"
10/4/2023 10:48:00,"2,229.55","2,229.55","2,228.60","2,229.35"
10/4/2023 10:47:00,"2,229.35","2,229.65","2,229.35","2,229.55"
10/4/2023 10:46:00,"2,229.45","2,229.65","2,228.70","2,229.35"
10/4/2023 10:45:00,"2,230.15","2,230.40","2,227.95","2,229.45"
10/4/2023 10:44:00,"2,230.50","2,231.10","2,229.55","2,230.15"
10/4/2023 10:43:00,"2,229.05","2,230.50","2,228.30","2,230.50"
10/4/2023 10:42:00,"2,229.55","2,229.55","2,228.45","2,229.05"
10/4/2023 10:41:00,"2,229.00","2,230.25","2,228.65","2,229.55"
10/4/2023 10:40:00,"2,230.05","2,230.05","2,228.70","2,229.80"
10/4/2023 10:39:00,"2,228.60","2,230.05","2,228.35","2,230.05"
10/4/2023 10:38:00,"2,229.50","2,229.65","2,228.60","2,228.60"
10/4/2023 10:37:00,"2,230.30","2,230.30","2,227.20","2,228.30"
10/4/2023 10:36:00,"2,230.45","2,230.45","2,228.65","2,230.30"
10/4/2023 10:35:00,"2,231.65","2,232.30","2,230.50","2,231.10"
10/4/2023 10:34:00,"2,231.80","2,233.20","2,231.65","2,231.65"
10/4/2023 10:33:00,"2,232.10","2,232.65","2,231.35","2,231.80"
10/4/2023 10:32:00,"2,232.30","2,233.05","2,230.95","2,232.10"
10/4/2023 10:31:00,"2,230.90","2,233.00","2,230.50","2,233.00"
10/4/2023 10:30:00,"2,228.90","2,231.95","2,228.50","2,230.90"
10/4/2023 10:29:00,"2,229.55","2,230.25","2,228.50","2,228.50"
10/4/2023 10:28:00,"2,229.65","2,229.80","2,228.80","2,229.55"
10/4/2023 10:27:00,"2,229.05","2,230.10","2,229.05","2,229.65"
10/4/2023 10:26:00,"2,230.50","2,230.55","2,228.40","2,229.05"
10/4/2023 10:25:00,"2,231.90","2,231.90","2,229.55","2,230.50"
10/4/2023 10:24:00,"2,232.50","2,232.85","2,230.50","2,231.90"
10/4/2023 10:23:00,"2,233.35","2,233.55","2,232.50","2,232.50"
10/4/2023 10:22:00,"2,233.65","2,234.10","2,233.35","2,233.35"
10/4/2023 10:21:00,"2,233.70","2,234.20","2,233.10","2,233.80"
10/4/2023 10:20:00,"2,234.30","2,234.30","2,232.90","2,233.80"
10/4/2023 10:19:00,"2,234.80","2,235.25","2,233.35","2,234.30"
10/4/2023 10:18:00,"2,235.20","2,235.35","2,234.80","2,234.80"
10/4/2023 10:17:00,"2,235.25","2,235.25","2,234.40","2,235.20"
10/4/2023 10:16:00,"2,235.25","2,235.25","2,234.60","2,235.25"
10/4/2023 10:15:00,"2,234.80","2,235.90","2,234.60","2,235.25"
10/4/2023 10:14:00,"2,234.85","2,236.10","2,234.80","2,234.80"
10/4/2023 10:13:00,"2,234.85","2,235.25","2,234.85","2,234.85"
10/4/2023 10:12:00,"2,234.70","2,235.05","2,233.80","2,235.05"
10/4/2023 10:11:00,"2,235.70","2,235.70","2,233.75","2,234.70"
10/4/2023 10:10:00,"2,236.20","2,237.05","2,235.25","2,235.70"
10/4/2023 10:09:00,"2,236.20","2,237.15","2,236.20","2,236.20"
10/4/2023 10:08:00,"2,235.90","2,237.15","2,235.90","2,236.20"
10/4/2023 10:07:00,"2,237.40","2,237.95","2,235.90","2,235.90"
10/4/2023 10:06:00,"2,237.10","2,238.35","2,237.00","2,237.40"
